,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,500,1.54218771107708,,1.586098074157651,1.436155608645037,,1.5214804646265894,0.07708617439380012
1,500,1.54218771107708,,1.585315246065856,1.436155608645037,,1.5212195219293243,0.07675870032758228
2,500,1.54218771107708,,1.5863442768669345,1.436155608645037,,1.5215625321963504,0.07718942620892683
3,1000,1.7062161342922164,1.9807353524679854,,,1.6299294583431134,1.7722936483677716,0.18450168627411412
4,1000,1.7062161342922164,1.9807353524679854,,,2.4474198116501285,2.044790432803443,0.37473058698191347
56,1500,,2.860964372592053,,2.310255094982236,2.5799121027937217,2.583710523456004,0.2753742873091591
57,1500,,2.860964372592053,,3.092914142634913,2.5799121027937217,2.844596872673563,0.2568923792378672
58,2000,,3.329342543355369,2.948451768108754,3.159031268307367,3.160045813954854,3.149217848431586,0.15595455831385766
89,2500,,,2.9705052727782215,3.2288092130522386,,3.09965724291523,0.1826484677749624
90,2500,,,3.0559920151600184,3.2288092130522386,,3.1424006141061285,0.1222002125352464
91,2500,,,3.0219076246883345,3.2288092130522386,,3.1253584188702863,0.14630151617038423
59,3000,,3.270071906393158,,,,3.270071906393158,
61,3500,,3.0005553238702314,,,,3.0005553238702314,
60,3500,,3.1439211021210562,,,,3.1439211021210562,
6,4000,2.477284097484803,,2.081971015263524,,,2.2796275563741633,0.27952856113042157
5,4000,2.477284097484803,,2.7685868445264297,,,2.6229354710056163,0.20598214781140375
7,4000,2.477284097484803,,1.8998274942038436,,,2.1885557958443234,0.40832348002091634
63,4500,,2.780823602640842,2.4162025467084676,2.769584281151049,,2.655536810166786,0.20734572056287934
62,4500,,2.780823602640842,2.4162025467084676,2.999660917702807,,2.732229022350705,0.2947490332401838
64,5000,,2.5395973837672505,2.228069622658072,2.681217024109361,3.2506579016341206,2.6748854830422006,0.4279802368177422
38,5500,1.6259986330222371,,0.6127428437556444,2.7836924102190217,2.006266693958716,1.7571751452389046,0.9023519019727458
37,5500,1.6259986330222371,,0.6127428437556444,2.7836924102190217,2.021945206050801,1.761094773261926,0.9038274165098927
