,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,500,0.5142354388198176,,1.1656531019449565,,0.7977411869902815,0.8258765759183518,0.32661895695206455
22,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.377436274653574,1.5656510519021254,0.12809665534315262
21,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.371254408141107,1.5641055852740087,0.13112584056640555
20,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3793426340415473,1.5661276417491188,0.12716311699253077
19,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3762007860894003,1.565342179761082,0.12870182407940664
18,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3685761326887982,1.5634360164109316,0.13243911205986436
17,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3749704647879057,1.5650345994357084,0.12930457996946018
16,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3881991620908745,1.5683417737614505,0.1228300590472772
15,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.384651684983411,1.5674549044845847,0.12456485893435049
13,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.372141210979938,1.5643272859837163,0.1306911193928758
12,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3671409054939927,1.56307720961223,0.1331430765830888
14,1000,1.6294969450018706,1.5962811819283165,1.65938980602474,,1.3832893196005873,1.5671143131388787,0.12523137763065528
10,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.371254408141107,1.536618279408247,0.12418953733613806
1,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3671409054939927,1.5355899037464684,0.12601886588086972
2,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.372141210979938,1.5368399801179549,0.12379609991808947
11,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.377436274653574,1.5381637460363637,0.12145406594011737
4,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.384651684983411,1.539967598618823,0.11828339936387545
5,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3881991620908745,1.5408544678956888,0.1167338380597793
3,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3832893196005873,1.539627007273117,0.11888015502047487
7,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3685761326887982,1.5359487105451697,0.12537980089188747
8,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3762007860894003,1.5378548738953204,0.1219994113781391
9,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3793426340415473,1.5386403358833571,0.12061396741504779
6,1000,1.5195477215388244,1.5962811819283165,1.65938980602474,,1.3749704647879057,1.5375472935699466,0.12254315883682035
23,1500,2.1192088768713204,,2.6849902681199804,2.7175109059312437,1.5952829852415362,2.27924825904102,0.5323287910053078
24,2000,2.6567322337725563,,,,,2.6567322337725563,
36,2500,,3.1343770491203733,3.08610815943012,3.276415543013498,2.195000204608623,2.922975239043154,0.4919928096522381
25,3000,3.3241739099707375,,3.109408616109561,3.1869840209757863,2.556737650814713,3.0443260494676996,0.33696899404574604
37,3500,,3.8274128902752715,3.1872913537895693,,,3.5073521220324206,0.45263427923259203
40,4000,,3.4338741830450923,2.7628131311706383,,2.5838496115368934,2.9268456419175415,0.4481243593896385
