,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,200,12.14323576927185,14.067264308929444,13.261894493103027,12.554583778381348,13.02541576385498,13.010478822708132,0.7314675865330872
1,300,8.031487998962403,8.29638014793396,8.815127868652343,8.247853360176087,8.417196373939515,8.361609149932864,0.28937188202412945
2,400,6.737231073379516,6.615945334434509,6.665481963157654,6.606138353347778,6.501793446540833,6.625318034172058,0.08638822394077471
3,500,5.603696856498718,7.412738084793091,6.484416508674622,5.862825241088867,5.669187793731689,6.2065728969573986,0.7586890425533268
4,600,5.287678666114807,5.453361368179321,5.875213313102722,5.0732399845123295,5.709115409851075,5.479721748352051,0.32087297686824046
5,700,4.917246241569519,5.138979392051697,4.698938026428222,4.636803169250488,5.022000818252564,4.882793529510498,0.21243290595362277
6,800,4.587624893188477,4.471018214225769,4.671173343658447,4.388002107143402,4.37160391330719,4.497884494304657,0.1292527423817176
7,900,4.1293718624114994,3.982942223548889,4.633770458698272,4.134869542121887,3.9294529008865355,4.1620813975334165,0.27861614736652457
8,1000,3.976627447605133,3.6946145510673523,4.437513015270233,3.8752864170074464,3.7553060173988344,3.9478694896698,0.2945610545895882
9,1100,3.782924242019653,3.5165446043014525,4.265557816028595,3.7636506843566893,3.6956472396850586,3.80486491727829,0.2781524119790265
10,1200,3.657192325592041,3.1858796739578246,4.105985898971557,5.109312882423401,3.523043451309204,3.9162828464508053,0.7440701964778715
11,1300,3.5186281204223633,3.0557581758499146,3.6670074129104613,3.2835858345031737,3.3347052431106565,3.3719369573593143,0.23331631661360222
12,1400,3.437985532283783,2.9566964626312258,3.5185599160194396,3.3193371725082397,3.498462188243866,3.3462082543373106,0.23116602006924905
13,1500,3.3984339118003843,3.1792061281204225,3.4764838147163393,3.2468759560585023,3.103653292655945,3.2809306206703184,0.15409649470564754
14,1600,3.2520513939857483,2.960622911453247,3.217604854106903,3.1035385084152223,3.8139913654327393,3.2695618066787717,0.3249679447529212
15,1700,3.313220102787018,3.130716416835785,3.1319034624099733,3.1521472001075743,3.1240660786628722,3.1704106521606445,0.080520724571863
16,1800,3.499893765449524,3.009655876159668,2.946752245426178,3.0667369961738586,3.1343350529670717,3.13147478723526,0.21730967003797802
17,1900,3.1077575039863587,3.9785433793067932,2.866723394393921,2.8307514214515686,3.0822467184066773,3.1732044835090636,0.4669936072751776
18,2000,3.0152425003051757,3.290589623451233,2.679930009841919,2.769895052909851,2.9705157899856567,2.945234595298767,0.23766616252001344
19,2100,2.974083001613617,3.7938670325279236,2.513980059623718,2.6071160888671874,2.9478356432914734,2.9673763651847835,0.5046952839532144
20,2100,2.974083001613617,3.0751361083984374,2.513980059623718,2.6071160888671874,2.9478356432914734,2.8236301803588866,0.24702217985973554
21,2200,2.6763525652885436,2.8211022639274597,2.370267345905304,2.5755304431915285,2.8295959568023683,2.654569715023041,0.1909952952950027
22,2300,2.5545612359046936,3.619380784034729,2.32891960144043,2.451798887252808,2.735236637592316,2.7379794292449953,0.5147201545786534
23,2400,2.4902384996414186,2.387222082614899,2.2251264798641204,2.492406361103058,2.8361749505996703,2.486233674764633,0.22388239090023335
24,2500,2.4939002537727357,2.4276563143730163,2.072675987482071,2.277325782775879,2.8065112042427063,2.4156139085292816,0.2719395569803715
25,2600,2.3055062317848205,2.2974588763713837,1.9952509117126465,2.2337721490859987,2.718187110424042,2.3100350558757783,0.2606107531065652
26,2700,6.689027445316315,2.197149498462677,1.9201949846744537,2.172040194272995,4.945781416893006,3.584838707923889,2.131951716270398
27,2800,6.301561727523803,2.229193639755249,1.9447038924694062,2.2092933320999144,3.9742344570159913,3.331797409772873,1.846077217131769
28,2900,2.426878583431244,2.096589698791504,1.8034803235530854,2.0723234641551973,2.87474449634552,2.25480331325531,0.4110838884158761
29,3000,2.232627489566803,2.0361551797389983,1.7454316425323486,2.0021158826351164,3.3407862997055053,2.2714232988357543,0.622412069538899
30,3100,2.1121273326873777,1.8777488493919372,1.7220379114151,1.9056258511543274,2.9255287194252015,2.108613732814789,0.47731173799793775
31,3200,2.061923334598541,1.8866621673107147,1.7050126230716705,5.0674962651729585,2.918618745803833,2.7279426271915437,1.388127237577052
32,3300,2.013762469291687,1.9117076480388642,1.6257843708992004,2.2735063350200653,2.4980094814300537,2.0645540609359743,0.3354121744260533
33,3400,1.9499008655548096,1.8267240595817567,1.6196088325977325,1.9048205924034118,2.364962999820709,1.933203469991684,0.2725711575902946
34,3500,1.9591646373271943,1.7944369840621948,1.4709577822685242,1.8240810990333558,2.39380061507225,1.8884882235527036,0.33453749835584196
35,3600,1.9103607070446014,1.797944107055664,1.527230806350708,1.8263747322559356,2.3026507091522217,1.8729122123718263,0.279892458681589
36,3700,1.8089310133457184,1.730764981508255,1.5129514372348785,1.7327741813659667,2.387599346637726,1.834604192018509,0.32828157902336097
37,3800,1.8672180986404419,1.7011461889743804,1.4401520657539368,1.7675684106349945,2.3184403347969056,1.8189050197601317,0.32086838204811374
38,3900,1.7865209519863128,1.9590868496894835,1.35677995800972,1.75729576587677,2.0898409807682037,1.7899049012660981,0.27715348038308796
39,4000,1.7125755906105042,1.602045396566391,1.3422877454757691,1.6486169743537902,2.1937140822410583,1.6998479578495025,0.3098810261993539
40,4100,1.723338428735733,1.5189744305610657,1.4694390308856964,2.207476123571396,2.0406440722942354,1.7919744172096252,0.3231668425150042
41,4200,1.71181693315506,1.4798036992549897,1.2888034296035766,1.5953168737888337,2.060780429840088,1.6273042731285094,0.28827348222600563
