,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,500,1.889470151690952,,1.4291320042721112,1.517743506448312,,1.6121152208037917,0.24424847562481694
1,1000,2.4779489593419823,,1.748570014349354,,2.110521030096907,2.112346667929414,0.3646928996632118
29,1500,,3.1462154934510105,2.7259209452584736,2.6860521725527904,2.867304498801804,2.8563732775160195,0.2082907355310786
28,1500,,2.5918344098851174,2.7259209452584736,2.6860521725527904,2.867304498801804,2.7177780066245463,0.11444474273587807
2,2000,3.0386548283018193,3.2879197804496014,3.0871785228927044,3.1014326246230075,3.3570081111377506,3.1744387734809765,0.13927583321170853
3,2500,3.339243204284924,3.4358441921879512,,3.2486997050062882,3.3849341904776202,3.352180322989196,0.07947340474072358
35,3000,,,3.008439033227659,,3.49845374175206,3.253446387489859,0.3464927232787534
4,3500,3.313202091126726,2.982051897331471,,3.1281215437360155,3.654562030166042,3.269484390590064,0.2902854448602572
5,3500,3.313202091126726,2.589761371713231,,3.1281215437360155,3.654562030166042,3.1714117591855038,0.4448707297559886
6,4000,3.1829692471688227,3.0897867891906765,,3.2145686144315233,3.5852489745739065,3.2681434063412325,0.21793876816241503
7,4500,3.1059345338806366,,,3.1253703099747483,3.455149975163424,3.22881827300627,0.1962497564307054
8,5000,2.722897708369977,2.8581682663117514,,,3.475512835641397,3.0188596034410415,0.40121523129206277
9,5500,2.6392292289975523,,2.2336238001065376,,,2.436426514552045,0.2868063492549145
10,5500,2.6385591062443607,,2.2336238001065376,,,2.4360914531754494,0.2863325009119053
36,6000,,,2.3513407227512593,2.963397272414703,3.2940929306539437,2.869610308606635,0.4783225139083445
11,6500,2.2441058507458598,,,2.6538235045387957,3.123045604421427,2.6736583199020276,0.43980545423310385
12,7000,2.116827217064361,2.816366561948189,1.5322735402721137,2.652059585889625,,2.279381726293572,0.5807570090973605
13,7500,2.6720197661793526,2.6356173659938884,0.8876493618953913,,2.7267182435238158,2.230501184398112,0.8960171437376074
14,7500,2.6720197661793526,2.6356173659938884,1.0618958911792669,,2.7267182435238158,2.274062816719081,0.808978165447716
33,8000,,0.40465916867475693,,2.309641554885318,2.489208334909863,1.7345030194899795,1.1551729557886086
32,8000,,0.40293579292753756,,2.309641554885318,2.489208334909863,1.7339285609075727,1.1561649399776242
31,8000,,0.42456016641922567,,2.309641554885318,2.489208334909863,1.7411366854048023,1.1437182148065272
30,8000,,0.5930693600271095,,2.309641554885318,2.489208334909863,1.7973064166074302,1.0467574807246527
15,8500,2.6358378536770286,1.2431024841662555,2.1173260325859538,1.9434398675429652,2.420092794803195,2.0719598065550797,0.5349614377686859
16,9000,2.5237365793154054,1.9865885677376192,,1.683067710390032,2.3455470858826546,2.134734985831428,0.3749287355217262
18,9500,2.122074492049694,,2.98468795935415,,,2.553381225701922,0.6099598322738211
17,9500,1.9829854052456461,,2.98468795935415,,,2.483836682299898,0.7083106687420075
22,10000,1.696983965427803,1.5820999769165476,3.390221358976317,1.5885076107018903,2.229486337290598,2.0974598498626316,0.7703363595261578
21,10000,1.696983965427803,1.5820999769165476,3.390221358976317,1.4452156021797908,2.229486337290598,2.0688014481582115,0.7962342752261136
20,10000,1.696983965427803,2.015051698018338,3.390221358976317,1.5885076107018903,2.229486337290598,2.1840501940829897,0.7206556552054599
19,10000,1.696983965427803,2.015051698018338,3.390221358976317,1.4452156021797908,2.229486337290598,2.1553917923785697,0.7524090242596968
23,10500,1.8347161148046176,,3.458835236603207,1.8763352198623218,2.0630774207739364,2.3082409980110206,0.7734642197497109
26,11000,0.613285800169254,1.8960448498682205,,,,1.2546653250187374,0.9070476226705507
27,11000,0.6567277755963039,1.8960448498682205,,,,1.2763863127322623,0.8763295072579443
24,11000,1.3542142097620002,1.8960448498682205,,,,1.6251295298151103,0.38313211987375606
25,11000,0.7125744769802992,1.8960448498682205,,,,1.30430966342426,0.8368399260024212
34,11500,,1.3441486508574036,,,,1.3441486508574036,
