,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
2,2000,3.609624036463461,3.054465953231677,3.2295559450334097,,3.7919627132590805,3.421402161996907,0.33871804815885576
3,2500,3.798768738453983,3.3413886298136504,,,,3.570078684133817,0.3234165763994192
63,3000,,3.190283953564085,3.6312574767630452,,,3.410770715163565,0.3118153685777081
64,3000,,3.1028065524412485,3.6312574767630452,,,3.367032014602147,0.3736712321122415
4,3500,3.5663557472127563,,,,,3.5663557472127563,
5,3500,3.437628956249513,,,,,3.437628956249513,
6,4000,3.589451667643033,3.1889805924044596,3.6060525573787294,,3.8397943359074382,3.556069788333415,0.27010289627691286
7,4000,3.589451667643033,3.1889805924044596,3.3361395263471136,,3.8397943359074382,3.488591530575511,0.2866615342102295
8,4000,3.589451667643033,3.1889805924044596,3.3767723190811063,,3.8397943359074382,3.4987497287590092,0.2801033571689338
71,4500,,,,,3.279901578229212,3.279901578229212,
70,4500,,,,,3.3165974603084507,3.3165974603084507,
69,4500,,,,,3.6412953915890762,3.6412953915890762,
9,5000,3.446916783574641,3.453653320938893,3.362105968878771,,3.1021942893851544,3.341217590694365,0.16470435707967826
10,5500,3.389886100152199,3.2966120611568934,,,,3.3432490806545463,0.06595470548223915
12,6000,3.862269988611895,2.896331871422154,3.3663766242358717,,2.9477412133273475,3.268179924399317,0.4485300206642686
11,6000,3.862269988611895,2.896331871422154,3.305284864174266,,2.9477412133273475,3.2529069843839156,0.44509874268575644
65,6500,,2.948429406116905,,,2.716433527371086,2.832431466743995,0.16404585906850078
66,6500,,2.948429406116905,,,2.3008643108737816,2.6246468584953435,0.457897670106125
14,7000,3.87284935190062,2.428311805182853,3.2521075853784067,,,3.1844229141539606,0.7246434240427614
13,7000,3.87284935190062,2.5681604352682923,3.2521075853784067,,,3.23103912418244,0.6525995727386618
15,7500,3.8050262406842466,2.42333232716138,2.9234892563630153,,2.5359885758400704,2.921959100012178,0.6264747455528418
17,8000,3.213500740989366,2.565321354370621,,,,2.8894110476799932,0.45833203970345177
16,8000,3.171875155003204,2.565321354370621,,,,2.8685982546869124,0.42889830558177283
18,8500,3.1271631099708843,2.5169264966829674,2.9655796028439445,,2.3424555606066777,2.738031192526118,0.3690389750440853
19,9000,3.0691183010793184,,2.7048806515004706,,2.2128557169584555,2.6622848898460814,0.429717584495355
67,9500,,2.5333563201841134,,,,2.5333563201841134,
20,10000,3.022257540350366,,2.617615998957291,,2.2048968419440635,2.61492346041724,0.4086870014419982
21,10500,2.953577854748105,,2.3603310568763503,,1.9856409363233645,2.4331832826492734,0.4880635764041887
68,11000,,2.610203545422383,,,,2.610203545422383,
22,11500,2.9561090971344197,,2.2851607065188313,,,2.6206349018266257,0.4744321568304831
23,12000,2.834084926589204,2.4662192824344227,2.338705171203739,,2.0213982389075102,2.415101904783719,0.3361541294729725
72,12500,,,,,1.9254613444324966,1.9254613444324966,
24,13000,2.460195145827154,2.3383458215688124,,,,2.3992704836979835,0.08616048346607183
25,13500,2.393096996248679,,,,1.8388208233022216,2.1159589097754505,0.3919324405405676
73,14000,,,,,2.0403282752564325,2.0403282752564325,
26,15000,2.248022548172929,,,,1.9415740934006387,2.0947983207867837,0.2166917804536255
27,15500,2.078343909592724,,,,,2.078343909592724,
28,16000,2.2842478017624464,,,,,2.2842478017624464,
29,16500,1.9905866712408713,,,,,1.9905866712408713,
30,17500,2.1288251960431746,,,,,2.1288251960431746,
31,18000,1.9787087302813422,,,,,1.9787087302813422,
32,19000,2.0270592394591427,,,,,2.0270592394591427,
33,19500,2.0525038817372696,,,,,2.0525038817372696,
34,20000,2.235029649694293,,,,,2.235029649694293,
35,21000,2.3256590035010207,,,,,2.3256590035010207,
36,21500,2.565539947730093,,,,,2.565539947730093,
37,22000,2.3927371501028847,,,,,2.3927371501028847,
38,23500,2.2615534980932432,,,,,2.2615534980932432,
39,24000,2.0826944167736205,,,,,2.0826944167736205,
40,25000,2.179627218384211,,,,,2.179627218384211,
41,25000,1.9226880393515617,,,,,1.9226880393515617,
42,25500,2.2002071856577787,,,,,2.2002071856577787,
43,26000,2.5135040543102756,,,,,2.5135040543102756,
44,26500,2.4677437903830985,,,,,2.4677437903830985,
