,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,200,18.780354919433595,18.840787782669068,23.318813772201537,10.53499062538147,17.175855417251586,17.73016050338745,4.6272878213346
1,300,12.053571243286132,11.793800878524781,12.410831060409546,7.753195390701294,9.472215642929077,10.696722843170166,2.0091389028538145
2,400,8.834006724357605,8.36242998600006,9.084725775718688,6.7791890621185305,6.885293865203858,7.9891290826797485,1.0881074106356052
3,500,7.532046365737915,7.254433860778809,7.534165706634521,6.529271287918091,6.066683835983277,6.983320211410522,0.6565851872770064
4,600,6.403585286140442,6.447380294799805,6.719292526245117,6.054407830238342,4.7955224990844725,6.084037687301636,0.7580940818005747
5,700,5.700049381256104,6.080985975265503,5.905623927116394,5.967812075614929,4.475509638786316,5.625996199607849,0.6578656122982625
6,800,5.446284003257752,5.68576669216156,5.629604768753052,5.591049666404724,4.134888262748718,5.297518678665162,0.6559380187548794
7,900,4.919449434280396,5.497173848152161,5.228743143081665,5.24369891166687,4.413967945575714,5.060606656551362,0.4154667702415406
8,1000,4.9998750972747805,4.95214611530304,4.994860315322876,5.1373057508468625,4.101222367286682,4.837081929206848,0.41721069004953176
9,1100,4.5694359683990475,4.5901386928558345,4.947106337547302,4.979276294708252,4.467570333480835,4.710705525398255,0.2353846705423261
10,1200,4.289189052581787,4.490065133571624,4.671309397220612,4.359851880073547,4.256387703418731,4.4133606333732605,0.1698112290276396
11,1300,4.594468994140625,4.290790503025055,4.6848205471038815,3.5061961340904237,4.102229814529419,4.235701198577881,0.46995999864097593
12,1400,4.506189873218537,4.229917733669281,4.548641827106476,2.9996196603775025,4.035850346088409,4.064043888092041,0.6308003209541633
13,1500,4.2854380345344545,4.042170822620392,4.3658933401107785,2.846365249156952,3.844519736766815,3.8768774366378786,0.6116335930809104
15,1600,4.084424242973328,3.9773180794715883,4.410013544559479,2.6211991453170778,3.532900071144104,3.7251710166931153,0.6923460693769347
14,1600,4.084424242973328,4.073766515254975,4.410013544559479,2.6211991453170778,3.532900071144104,3.744460703849793,0.7023981312837351
16,1700,3.9460387420654297,3.866888484954834,4.168315086364746,2.469049544334412,3.6058415389060974,3.611226679325104,0.669404059015392
17,1800,3.958496835231781,3.9938034987449647,4.207831614017486,3.943654522895813,3.4149420070648193,3.903745695590973,0.2932993783661189
18,1900,3.913908715248108,3.673237433433533,4.224174029827118,2.2759255194664,3.3559322285652162,3.4886355853080753,0.7490373430995216
19,2000,4.066032564640045,3.5781272292137145,3.9683497309684754,1.9910897529125213,3.08923054933548,3.338565965414047,0.845737124706486
20,2100,4.2745326709747316,3.8257779717445373,3.6202237248420714,1.8934031677246095,3.181487784385681,3.3590850639343257,0.9088184920869837
21,2200,3.771631543636322,3.322866461277008,3.4161847758293153,1.918616498708725,2.7896875524520874,3.0437973663806916,0.7205723965246926
22,2300,3.5190883803367616,3.1810372424125672,3.20323132276535,1.832203778028488,2.6293259930610655,2.872977343320847,0.6640789974121857
23,2400,3.2080893778800963,3.005724184513092,2.9042188239097597,1.8445545482635497,2.474904797077179,2.6874983463287356,0.5419872543479985
24,2500,3.0366864228248596,2.8262961292266846,2.9095096516609193,1.7147475361824036,2.388167426586151,2.5750814332962038,0.5392451862268259
25,2600,3.146191453933716,2.691178197860718,3.0748630070686342,1.6508411586284637,2.1153742980957033,2.535689623117447,0.6417201293834661
26,2700,2.6866402649879455,2.491967673301697,2.725174524784088,1.460648901462555,2.171318930387497,2.3071500589847567,0.5215192053518731
