,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,200,10.724783353805542,12.130100831985473,10.995500359535217,10.699191613197327,10.652593336105348,11.040433898925782,0.6236775838401268
1,300,8.39279948234558,8.537381982803344,7.512780900001526,7.382154822349548,7.857622652053833,7.936547967910767,0.5153461096798853
2,400,5.8158437395095826,6.833020071983338,6.466436433792114,6.362798480987549,6.31000075340271,6.357619895935059,0.3652609240145169
3,500,4.877684769630432,5.790056643486023,5.6859353828430175,5.75673351764679,5.764613976478577,5.5750048580169675,0.39172218502838774
4,600,4.564111347198486,5.160620841979981,4.730147399902344,5.25556631565094,5.444603538513183,5.0310098886489865,0.36972854247497194
5,700,4.636864142417908,5.043088355064392,4.470362739562988,4.909199326038361,4.724430508613587,4.756789014339447,0.2250918003239044
6,800,4.535813806056976,4.291686987876892,4.502455160617829,4.112856199741364,4.35252534866333,4.359067500591278,0.17102793299295616
7,900,4.023197522163391,3.7135368180274964,5.178841910362244,3.7625334882736206,4.285795743465424,4.192781096458435,0.5967650971493522
8,1000,3.6349312114715575,3.6475370264053346,3.961380522251129,4.1695711398124695,4.1014182257652285,3.9029676251411436,0.25047976529818383
9,1100,3.7989615058898925,3.2336640787124633,3.500472900867462,3.914694528579712,3.9064664530754087,3.670851893424988,0.29645729485138317
10,1200,3.150007565021515,3.11374746799469,3.1981777691841127,3.8972162866592406,4.637631030082702,3.5993560237884523,0.6643435526360758
11,1300,2.8854872727394105,2.9953682374954225,2.79125159740448,3.425855417251587,5.286085360050201,3.47680957698822,1.040133736571251
12,1400,2.817713208198547,3.0363790130615236,2.8119025588035584,3.3673910331726074,4.127646703720092,3.2322065033912657,0.5492942091952366
13,1500,2.57364800453186,3.6802602982521058,3.112432701587677,3.3454535245895385,4.4580028223991395,3.4339594702720646,0.7001209660453598
14,1600,2.5205578804016113,3.278323757648468,2.5041622424125674,3.279626958370209,5.588540716171265,3.434242311000824,1.2638320985966678
15,1700,2.389315004348755,2.772971487045288,2.919800543785095,3.3462537479400636,4.257983160018921,3.1372647886276246,0.7139879621278559
16,1800,2.1700841224193574,3.033468534946442,2.425832595825195,3.479311981201172,3.928575677871704,3.007454582452774,0.7265093986950383
17,1900,2.0522659850120544,2.648833305835724,2.74453795671463,2.880674674510956,3.6864480996131896,2.802552004337311,0.5867920495423684
18,2000,2.0294618940353395,2.387003744840622,2.276837158203125,2.7796453714370726,3.3971298813819883,2.5740156099796296,0.5337667847560079
19,2100,2.0574310982227324,2.3310837471485137,3.3740753984451293,3.2067466497421266,3.2185289096832275,2.837573160648346,0.5988330657383687
20,2200,1.8756482899188995,2.891914954185486,2.541068904399872,2.7179766201972964,3.6725338816642763,2.739828530073166,0.6480470537549851
21,2300,1.7738286316394807,2.2381365191936493,2.1148973321914672,2.5670826983451844,3.226970558166504,2.384183147907257,0.5500272648411813
22,2400,1.759257947206497,2.097116994857788,2.059961897134781,2.397765872478485,2.960217068195343,2.254863955974579,0.45454378305852156
23,2500,2.1490037989616395,2.128998787403107,1.9037785840034485,2.323617842197418,2.9245630741119384,2.28599241733551,0.3868748027739857
24,2600,1.8927747952938079,2.0477320206165315,1.9607688903808593,2.9959257769584657,3.038434591293335,2.3871272149086,0.5779688186374771
25,2700,1.6204155743122102,1.8954485261440277,1.8342448043823243,2.315059803724289,2.764053599834442,2.0858444616794585,0.455160509359615
26,2800,1.5520057213306426,1.9493675708770752,1.7769684708118438,2.0149587869644163,2.804203248023987,2.019500759601593,0.47383299033677323
27,2900,1.4136322581768035,1.8693025541305541,1.7714986407756805,1.9995707595348358,2.7814860558509826,1.9670980536937712,0.5045864077534703
28,3000,1.269978667497635,1.8809527659416199,1.6245447015762329,2.000156455039978,2.7867229557037354,1.9124711091518403,0.5631821576550111
29,3100,1.2427525985240937,1.8572624266147613,1.5799277245998382,1.9083099341392518,2.6293124961853027,1.8435130360126497,0.5128983317872124
30,3200,1.2640996313095092,1.7489219176769257,1.5173362576961518,1.8731302654743194,2.6093376207351686,1.8025651385784152,0.5074543051486504
31,3300,1.163337105512619,2.1691405570507047,1.4859443640708923,1.8399614953994752,2.5710192823410036,1.8458805608749387,0.553574263324442
32,3400,1.0706548279523849,1.825423959493637,1.4916823256015777,1.874720058441162,2.5121369624137877,1.75492362678051,0.5315574496957559
33,3500,1.1000001460313797,1.762682169675827,1.478750479221344,1.7481678330898285,2.437734671831131,1.7054670599699022,0.4897201680667244
34,3600,1.0982733356952668,1.613387370109558,1.4057694447040558,1.6653098380565643,2.40028525352478,1.6366050484180448,0.48157465414801853
35,3700,1.0216842019557952,1.6504893922805786,1.2845193362236023,5.80977929353714,2.3463796830177306,2.422570381402969,1.957852175211764
36,3800,1.0562453061342238,1.5609342050552368,1.3691595590114594,26.077076463699342,2.25328675031662,6.463340456843376,10.973196166166758
37,3900,1.1468643099069595,1.5454640865325928,1.318425590991974,9.267321872711182,1.924375993013382,3.040490370631218,3.4930492485969347
38,4000,1.0299531376361848,1.5438521432876586,1.2724055528640748,6.583910493850708,2.466544234752655,2.5793331124782566,2.303813150215043
39,4100,0.9658978629112244,5.0304730141162874,1.175576166510582,5.395035517215729,1.9996772587299347,2.913331963896751,2.1382351637731953
40,4200,0.9116947716474533,1.6978706860542296,1.1901637017726898,7.1829832696914675,1.6382022356987,2.524182932972908,2.6244951744281235
41,4300,0.8155419653654099,1.5159458827972412,1.1832132524251937,5.900622618198395,1.598104510307312,2.2026856458187103,2.090176981402334
42,4400,0.872940868139267,1.4478183090686798,1.8602855932712554,3.9897666597366332,1.5522249293327333,1.9446072719097138,1.1978124983112068
43,4500,0.8015116238594056,1.4073896181583405,1.091664172410965,4.690336387157441,1.64078462600708,1.9263372855186465,1.5773751940759775
44,4600,0.7172006034851074,1.4583821487426758,1.0988653641939163,3.2278235387802123,1.410739359855652,1.5826022030115126,0.9662610879183762
45,4700,0.7706865096092224,1.4199297642707824,1.1269708383083343,4.411269307136536,1.2165295195579529,1.7890771877765654,1.484543410857472
