,step,loss_x,loss_y,loss_x,loss_y,loss,mean,stderr
0,200,10.688024334907531,10.226696128845214,10.525573840141297,10.53499062538147,9.459116683006286,10.286880322456359,0.4920021891425079
1,300,8.233278827667236,7.528069400787354,8.134939341545104,7.753195390701294,7.744381289482117,7.87877285003662,0.2950082450984752
2,400,7.140404391288757,6.574085421562195,6.672062525749206,6.7791890621185305,6.64737458229065,6.762623196601868,0.22361967141903002
3,500,6.440641441345215,6.194935617446899,6.237070631980896,6.529271287918091,6.49108434677124,6.378600665092468,0.15245234759091736
4,600,6.250857801437378,10.597616662979126,6.045249147415161,6.054407830238342,6.223901782035828,7.034406644821168,1.9941265498537357
5,700,5.961642136573792,5.9660983610153195,5.868784837722778,5.967812075614929,5.911879920959473,5.935243466377258,0.04379564246608989
6,800,5.823592100143433,5.731833992004394,5.804373569488526,5.591049666404724,5.901650800704956,5.7705000257492065,0.11711554629387808
7,900,5.2558893203735355,5.74107400894165,5.507866268157959,5.24369891166687,5.867243003845215,5.523154302597046,0.2809117490333271
8,1000,4.935732784271241,5.550361456871033,5.355300116539001,5.1373057508468625,5.354994926452637,5.266739006996155,0.23579225962466452
9,1100,4.373987412452697,5.397149982452393,4.71756233215332,4.979276294708252,5.0977307271957395,4.913141349792481,0.3878303578783328
10,1200,3.9243965554237366,5.516599164009095,4.525700559616089,4.359851880073547,4.814971070289612,4.6283038458824155,0.5920288402463683
11,1300,3.264160306453705,5.4891852855682375,4.241285209655762,3.5061961340904237,4.22954425573349,4.146074238300324,0.8670634102535797
12,1400,3.0539572286605834,5.3032963800430295,3.638150329589844,2.9996196603775025,3.652341272830963,3.7294729743003843,0.9327669349472277
13,1500,2.7599782276153566,4.996949610710144,3.193188588619232,2.846365249156952,3.130653145313263,3.3854269642829897,0.9193264092219369
14,1600,2.613237729072571,4.54374764919281,3.027880654335022,2.6211991453170778,2.9142869973182677,3.14407043504715,0.8032083391859293
15,1700,2.5181421732902525,4.300723650455475,2.7837070298194884,2.469049544334412,2.8740829992294312,2.9891410794258118,0.7529982612263347
16,1800,2.430255572795868,3.6383590793609617,2.581291217803955,3.943654522895813,2.560568537712097,3.0308257861137387,0.7046738241916244
17,1900,16.621195244789124,3.2732604050636294,2.4557165837287904,2.2759255194664,2.3724248790740967,5.399704526424408,6.2855608520227815
18,2000,6.312228388786316,3.2005656147003174,2.3450481402873993,1.9910897529125213,2.3610730457305906,3.2420009884834293,1.7729460335313667
19,2100,2.8206451988220214,2.814738471508026,9.59496246099472,1.8934031677246095,2.29151659488678,3.8830531787872316,3.21666016787078
20,2200,2.298464057445526,2.710605356693268,4.001387560367585,1.918616498708725,2.1963174653053286,2.6250781877040867,0.8202351874754178
21,2300,2.2970580887794494,2.5252851247787476,3.1487915778160094,1.832203778028488,2.1915238523483276,2.398972484350204,0.4880655185186479
22,2400,2.135374900102615,2.407361044883728,2.741453731060028,1.8445545482635497,2.006418365240097,2.227032517910004,0.3537331913690444
23,2500,2.169849925041199,2.276290771961212,2.4960630106925965,1.7147475361824036,1.8493888258934021,2.101268013954163,0.31782099478853704
24,2600,2.099250464439392,2.054247409105301,2.410980672836304,1.6508411586284637,1.782492048740387,1.9995623507499694,0.29619216617585936
25,2700,2.034379640817642,2.2604510593414306,2.0983568382263185,1.460648901462555,6.951809759140015,2.961129239797592,2.251175426409449
26,2800,1.9424060666561127,1.9875415122509004,1.957164124250412,1.6086479365825652,3.9646311831474303,2.292078164577484,0.9475878639403109
27,2900,1.8590216434001923,1.8971588706970215,1.9051775693893434,1.4846203815937042,1.6270689630508424,1.7546094856262209,0.18911218556604203
28,3000,1.9283274340629577,1.6847111892700195,1.8427715921401977,3.3293010795116427,1.3861336755752562,2.0342489941120148,0.7528733325372191
29,3100,1.7790166091918946,1.7309019756317139,1.8436733388900757,2.7321540260314943,1.2674417412281036,1.8706375381946565,0.5326122694824734
30,3200,1.7339483952522279,1.6554444301128388,1.9307586324214936,1.5913048160076142,1.2169535458087921,1.6256819639205937,0.26168679097422287
31,3300,1.7149001359939575,1.615584659576416,1.7453744864463807,1.5014883923530578,1.21474888920784,1.5584193127155304,0.21450923733468077
32,3400,1.6445188164710998,2.1352302265167236,1.7161437678337097,1.327197083234787,1.2480103302001953,1.614220044851303,0.3532880573509595
33,3500,1.572616628408432,1.6660779988765717,1.6118581092357636,1.3043049561977387,1.0964513504505158,1.4502618086338044,0.24194314278055845
34,3600,1.5601352155208588,1.5280455875396728,1.5767416906356813,1.2376052939891815,0.9799820411205292,1.3765019657611846,0.26139191035838555
35,3700,1.5363934564590453,1.4946243822574616,1.5039017736911773,1.2588289976119995,0.9806766331195831,1.3548850486278534,0.23660994854360526
36,3800,1.4517445242404938,1.4182473635673523,1.447296291589737,1.2877754712104796,0.9807249164581299,1.3171577134132384,0.1995739960331957
37,3900,3.492969484329224,1.4197163224220275,1.3434763658046722,1.3110447359085082,0.9182406407594681,1.6970895098447798,1.022594635211359
38,4000,1.56889267206192,1.2433386588096618,1.339803020954132,1.1704996281862259,1.2884750986099243,1.3222018157243727,0.1512751001452519
39,4100,1.5310723495483398,1.2674388027191161,1.293791264295578,1.1920571833848954,1.5927751690149308,1.375426953792572,0.17565309216719724
40,4200,1.3933871495723724,1.168139020204544,1.2865322136878967,1.0880291372537614,1.0362696874141692,1.1944714416265487,0.14585420823045267
41,4300,1.3161563670635223,1.1686032593250275,1.192817987203598,1.1016127580404282,0.9142000240087509,1.1386780791282654,0.14755458651142328
42,4400,1.2862450897693634,1.069029706120491,8.206746839284897,1.044811682701111,0.9262437385320663,2.5066154112815857,3.189118194844122
43,4500,1.1969121015071869,1.066874130964279,2.0232743656635286,1.0307409942150116,0.9804529851675033,1.2596509155035018,0.43433024803755516
44,4600,1.177769422531128,1.082928048968315,1.543108481168747,0.9909202015399933,0.8391279965639115,1.126770830154419,0.2641277524937401
45,4700,1.1264492774009705,0.9923197263479233,1.4093620681762695,0.918643444776535,0.8852400594949722,1.0664029152393342,0.21293643798167
46,4800,1.1568159067630768,1.2035014981031418,1.2682841002941132,0.9322440361976624,0.7844939160346985,1.0690678914785385,0.20320083753835647
47,4900,1.1387283343076706,1.1392309522628785,1.2454261887073517,1.0226538634300233,0.7794547408819199,1.0650988159179688,0.1780652637303137
48,5000,1.1181374716758727,0.958201214671135,1.1415941274166108,0.9672003239393234,0.7753888309001923,0.9921043937206269,0.14745066177308339
51,5100,1.0575693881511687,0.9133213347196579,1.1876435613632201,0.9315438663959503,0.8344866311550141,0.984912956357002,0.1387266688969332
49,5100,1.0575693881511687,0.9133213347196579,1.1876435613632201,0.9315438663959503,0.7615746170282364,0.9703305535316465,0.1605997017373548
